"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"400","33650167","","8013296","10.1111/cdoe.12632","PMC 8013296.xml","Community Dentistry and Oral Epidemiology","John Wiley and Sons Inc.; Hoboken","Federal University of Rio Grande do Sul; University of São Paulo; Sapienza University of Rome","Brazil; Brazil; Italy","2021","",TRUE,"CONFLICT OF INTEREST None to declare.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","article-commentary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"401","33547843","","8013393","10.1111/eje.12676","PMC 8013393.xml","European Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","University of São Paulo; University of São Paulo; University of São Paulo; University of São Paulo","Brazil; Brazil; Brazil; Brazil","2021","",TRUE,"CONFLICT OF INTEREST The authors declare no potential conflicts of interest with respect to the research, authorship and/or publication of this article.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"402","33527524","","8013400","10.1111/jop.13165","PMC 8013400.xml","Journal of Oral Pathology & Medicine","John Wiley and Sons Inc.; Hoboken","The University of Melbourne","Australia","2021","",TRUE,"The author declares no conflicts of interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","case-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"403","33448378","","8013479","10.1002/jdd.12533","PMC 8013479.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","SEGi University; IMU University; University of São Paulo","Malaysia; Malaysia; Brazil","2021","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"404","33580882","","8013574","10.1002/jdd.12569","PMC 8013574.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","University of Mississippi Medical Center; University of Mississippi Medical Center","USA; USA","2021","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"405","33638235","","8013597","10.1002/jdd.12570","PMC 8013597.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","Wuhan University; University of Alabama at Birmingham","China; USA","2021","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"We thank dental residents of the first year, the second year, and the third year in WHUSS for their participation. This study was financially supported by the grant from Hubei Natural Science Foundation (no. 2020CFB620) of China.","","Hubei Natural Science Foundation","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"406","33629467","","8013892","10.1111/eje.12679","PMC 8013892.xml","European Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","People's College of Dental Sciences and Research Centre; Shri Venkateshwara Dental College","India; India","2021","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"407","33448376","","8013967","10.1002/jdd.12539","PMC 8013967.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","Midwestern University","USA","2021","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"408","33448398","","8014255","10.1002/jdd.12529","PMC 8014255.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","Prosthodontics, Harvard School of Dental Medicine; Harvard School of Dental Medicine; Department of Restorative Dentistry and Biomaterials Sciences, Harvard School of Dental Medicine","USA; USA; USA","2021","",TRUE,"CONFLICTS OF INTEREST The authors have no conflicts of interest to disclose.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"409","33522677","","8014276","10.1111/jerd.12717","PMC 8014276.xml","Journal of Esthetic and Restorative Dentistry","John Wiley & Sons, Inc.; Hoboken, USA","Medical University of South Carolina, James B. Edwards College of Dental Medicine","USA","2021","",TRUE,"DISCLOSURE This research is the subject of currently pending U.S. Non-Provisional Patent Application Serial Number 16/895,915 entitled “Lip Retractor with Integrated Suction” filed on June 8, 2020. This research was funded by South Carolina Clinical and Translational Research Grant SCTR 2106. This project was supported, in part, by the National Center for Advancing Translational Sciences of the National Institutes of Health under Grant Number UL1 TR001450. The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Institutes of Health.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information  National Center for Advancing Translational Sciences of the National Institutes of Health, Grant/Award Number: UL1 TR001450; South Carolina Clinical and Translational Research, Grant/Award Number: SCTR 2106.","","National Center for Advancing Translational Sciences of the National Institutes of Health; South Carolina Clinical and Translational Research","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"410","33635555","","8014326","10.1002/jdd.12583","PMC 8014326.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","College of Dentistry, University of Saskatchewan","Canada","2021","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"411","33595844","","8014337","10.1111/clr.13723","PMC 8014337.xml","Clinical Oral Implants Research","John Wiley and Sons Inc.; Hoboken","Cayetano Heredia Peruvian University; University Complutense; Guaruhos University; National Autonomous University of Mexico; UNAM; Universidad Nacional de Cuyo; Private Practice; Indiana University School of Dentistry; Private Practice; Pontificia Universidad Javeriana; University of Costa Rica; University of Cuenca; Private Practice; Universidad Francisco Marroquín; Universidad Nacional Autónoma de Honduras; Private Practice; Autonomous University of Asunción; Universidad Central de Venezuela; Pontificia Universidad Católica Madre y Maestra; Cayetano Heredia Peruvian University; Private Practice; Universidad de la República; Cayetano Heredia Peruvian University","Perú; Spain; Brazil; Mexico; Argentina; Chile; USA; Bolivia; Colombia; Ecuador; El Salvador; Guatemala; Honduras; Panamá; Paraguay; Venezuela; Dominican Republic; Perú; Nicaragua; Uruguay; Perú","2021","",TRUE,"CONFLICTS OF INTEREST The authors report no conflicts of interest related to this study.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors would like to acknowledge the support from the Ibero Panamerican Federation of Periodontology (FIPP) and the Peruvian Association of Oral Implantology (ASPIOI). This study could not have been possible without the efforts from the 197 experts participating in the project.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"412","33538007","","8014638","10.1002/jdd.12562","PMC 8014638.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","Tohoku University Graduate School of Dentistry; Tohoku University Hospital","Japan; Japan","2021","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"413","33527378","","8014679","10.1111/jcpe.13435","PMC 8014679.xml","Journal of Clinical Periodontology","John Wiley and Sons Inc.; Hoboken","Hamad Medical Corporation; McGill University; Qatar University; Hamad Medical Corporation; University Complutense of Madrid","Qatar; Canada; Qatar; Qatar; Spain","2021","",TRUE,"CONFLICT OF INTEREST The authors declare no conflict of interest relevant to this study.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors acknowledge support from the Hamad Medical Corporation Business Intelligence Center. We also thank the Alpha-Omega foundation for sponsoring Dr Cai.","","Hamad Medical Corporation Business Intelligence Center","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"414","33448387","","8014854","10.1002/jdd.12532","PMC 8014854.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","University of Washington; New York University Langone Health, Dental Medicine","USA; USA","2021","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Research supported by Health Resources and Services Administration (HRSA-17-068), Grant number D85HP30835","Health Resources and Services Administration ","Health Resources and Services Administration 10.13039/100000102","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"415","33496042","","8014862","10.1002/cre2.398","PMC 8014862.xml","Clinical and Experimental Dental Research","John Wiley and Sons Inc.; Hoboken","MedStar Health Research Institute; Virginia Commonwealth University; Georgetown-Howard Universities Center for Clinical and Translational Science; Meharry Medical College; Howard University College of Dentistry; National Dental Association Foundation; Howard University College of Dentistry","USA; USA; USA; USA; USA; USA; USA","2021","",TRUE,"CONFLICT OF INTEREST The authors have no conflicts of interest relevant to this article to report.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information  National Center for Advancing Translational Sciences of the National Institutes of Health, Grant/Award Number: UL1TR001409","","National Center for Advancing Translational Sciences of the National Institutes of Health","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"416","33812370","","8019344","10.1186/s12903-021-01499-y","PMC 8019344.xml","BMC Oral Health","BioMed Central; London","State Key Laboratory of Oral Diseases, National Clinical Research Center for Oral Diseases, Department of Medical Affairs, West China Hospital of Stomatology, ; Sichuan University, ; State Key Laboratory of Oral Diseases, National Clinical Research Center for Oral Diseases, Department of Head and Neck Oncology, West China Hospital of Stomatology, ; Sichuan University, ; State Key Laboratory of Oral Diseases, National Clinical Research Center for Oral Diseases, Department of Dental Emergency and General Dentistry, West China Hospital of Stomatology, ; Sichuan University, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the Institutional Review Board (IRB), West China Hospital of Stomatology, Sichuan University. In addition, consent to participate form was signed by each participant in the study. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported by grants from the Special Funds for Prevention and Control of SARS-CoV-2 of West China Hospital of Stomatology. The design of this study and collection, analysis, and interpretation of data and the manuscript writing were funded by Special Funds for Prevention and Control of SARS-CoV-2 of West China Hospital of Stomatology; grant number is YJXM-nCov-2020-2.","Special Funds for Prevention and Control of SARS-COV-2 of West China Hospital of Stomotology","Special Funds for Prevention and Control of SARS-COV-2 of West China Hospital of Stomotology","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"417","33822288","","8022306","10.1007/s00784-021-03916-6","PMC 8022306.xml","Clinical Oral Investigations","Springer Berlin Heidelberg; Berlin/Heidelberg","Central Library, School of Dental Medicine, ; University of Belgrade, ; Department of Pathophysiology, School of Dental Medicine, ; University of Belgrade, ; Department of Preventive and Restorative Dentistry, College of Dental Medicine, ; University of Sharjah, ; Division of Restorative Dentistry and Periodontology, Dublin Dental University Hospital, ; Trinity College Dublin, ; School of Dentistry, College of Biomedical and Life Sciences, ; Cardiff University, ","","2021","",TRUE,"Declarations Ethics approvalThis article does not contain any studies with human participants or animals performed by any of the authors. Informed consentFor this type of study, formal consent is not required. Conflict of interestThe authors declare no competing interests. Conflict of interest The authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"418","33825992","","8024940","10.1186/s40510-021-00355-7","PMC 8024940.xml","Progress in Orthodontics","Springer Berlin Heidelberg; Berlin/Heidelberg","Department of Medicine, Surgery and Dentistry “Scuola Medica Salernitana”, ; University of Salerno, ; Department of Surgery, Dentistry, Paediatrics and Gynaecology, ; University of Verona, ; Department of Neurosciences, Reproductive Sciences and Oral Sciences, ; University of Naples Federico II, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateAll the participants gave their consent to participate anonymously to the study. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The authors declare that they have no funding for this research article.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"419","33845185","","8032600","10.1016/j.jormas.2021.04.001","PMC 8032600.xml","Journal of Stomatology, Oral and Maxillofacial Surgery","Elsevier Masson SAS.","","","2021","",TRUE,"Declarations of interest:  None.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors received no financial support and declare no potential conflicts of interest with respect to the authorship and/or publication of this article.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"420","33845828","","8040365","10.1186/s12903-021-01547-7","PMC 8040365.xml","BMC Oral Health","BioMed Central; London","The Affiliated Hospital of Stomatology, School of Stomatology, ; Zhejiang University School of Medicine, and Key Laboratory of Oral Biomedical Research of Zhejiang Province, ; Department of Implantology, Stomatology Hospital, School of Medicine, ; Zhejiang University, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the ethics committee of the Affiliated Stomatology Hospital, Zhejiang University School of Medicine. And informed consent was obtained from all subjects. All the authors listed have approved the manuscript and transfer, assign, or otherwise convey all copyright ownership to the BMC Oral Health. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported by the Natural Science Foundation of Zhejiang Province [Grant Number LQ19H140006) and the National Natural Science Foundation of China [Grant Number 81901051].","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
