,pmid,pmcid_pmc,pmcid_uid,filename,is_success,id,source,pmcid,doi.x,title,authorString,journalTitle,issue,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,pmcid_,doi.y,is_relevant_data,is_relevant_code,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,doi,journal,publisher,affiliation_institution,affiliation_country,year_epub,year_ppub,is_coi_pred,coi_text,is_coi_pmc_fn,is_coi_pmc_title,is_relevant_coi,is_relevant_coi_hi,is_relevant_coi_lo,is_explicit_coi,coi_1,coi_2,coi_disclosure_1,commercial_1,benefit_1,consultant_1,grants_1,brief_1,fees_1,consults_1,connect_1,connect_2,commercial_ack_1,rights_1,founder_1,advisor_1,paid_1,board_1,no_coi_1,no_funder_role_1,is_fund_pred,fund_text,fund_pmc_institute,fund_pmc_source,fund_pmc_anysource,is_fund_pmc_group,is_fund_pmc_title,is_fund_pmc_anysource,is_relevant_fund,is_explicit_fund,support_1,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,developed_1,received_1,received_2,recipient_1,authors_1,authors_2,thank_1,thank_2,fund_1,fund_2,fund_3,supported_1,financial_1,financial_2,financial_3,grant_1,french_1,common_1,common_2,common_3,common_4,common_5,acknow_1,disclosure_1,disclosure_2,fund_ack,project_ack,is_register_pred,register_text,type,is_research,is_review,is_reg_pmc_title,is_relevant_reg,is_method,is_NCT,is_explicit_reg,prospero_1,registered_1,registered_2,registered_3,registered_4,registered_5,not_registered_1,registration_1,registration_2,registration_3,registration_4,registry_1,reg_title_1,reg_title_2,reg_title_3,reg_title_4,funded_ct_1,ct_2,ct_3,protocol_1
636,34798843,,8602991,PMC 8602991.xml,TRUE,34798843,MED,PMC8602991,10.1186/s12903-021-01946-w,"The impact of COVID-19 on knowledge, attitude, and infection control behaviors among dentists.","Cheng HC, Chang YJ, Liao SR, Siewchaisakul P, Chen SL.",BMC Oral Health,1,21,2021,1472-6831,584,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,11/30/2021,11/19/2021,8602991,10.1186/s12903-021-01946-w,TRUE,TRUE,10.1186/s12903-021-01946-w,FALSE,,FALSE,,,10.1186/s12903-021-01946-w,BMC Oral Health,BioMed Central; London,"School of Dentistry, College of Oral Medicine, ; Taipei Medical University, ; Division of Orthodontics, Department of Dentistry, ; Taipei Medical University Hospital, ; Department of Dental Education Development, Graduate School of Medical and Dental Sciences, ; Tokyo Medical and Dental University, ; Faculty of Public Health, ; Chiang Mai University, ; School of Oral Hygiene, College of Oral Medicine, ; Taipei Medical University, ",,2021,,TRUE,Declarations Ethics approval and consent to participateThis study was approved by Institutional Review Board of Taipei Medical University (TMU-JIRB: N201804006). The consent was obtained from the participants who voluntary to participate and the data were kept confidential. Consent for publicationNot applicable. Competing interestsAll authors declare that there are no any competing interests to disclose. Competing interests All authors declare that there are no any competing interests to disclose.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Funding This study is supported by Ministry of Health and Welfare (MOHW108CDC-C-114-122115). The study fund was consumed to make questionnaires and manuscript English editing services.,"Ministry of Health and Welfare, Taiwan","Ministry of Health and Welfare, Taiwan",,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Trial registration  TMU-JIRB: N201804006.,research-article,TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,34799014,,8595926,PMC 8595926.xml,TRUE,34799014,MED,PMC8595926,10.1016/j.adaj.2021.08.009,Dysgeusia: A review in the context of COVID-19.,"Thomas DC, Chablani D, Parekh S, Pichammal RC, Shanmugasundaram K, Pitchumani PK.",J Am Dent Assoc,NA,NA,2021,0002-8177; 1943-4723; ,NA,review-article; review; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,11/30/2021,11/16/2021,8595926,10.1016/j.adaj.2021.08.009,TRUE,TRUE,10.1016/j.adaj.2021.08.009,FALSE,,FALSE,,,10.1016/j.adaj.2021.08.009,Journal of the American Dental Association (1939),American Dental Association.,,,2021,,TRUE,Disclosures.  None of the authors reported any disclosures.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,34815478,,8609992,PMC 8609992.xml,TRUE,34815478,MED,PMC8609992,10.1038/s41415-021-3613-8,A multi-centre early evaluation of the effectiveness of workshop teaching to improve the confidence of UK and Irish dental students when addressing patient mental health.,"Elliott E, Sharma S, Omar A, Hurst D, Marshall C, Blair A, McCullagh A, Chopra A, Claudia A, Patel G, Beaty H, Busnaina S, Lal V.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,0,Y,N,N,N,N,12/1/2021,11/23/2021,8609992,10.1038/s41415-021-3613-8,TRUE,TRUE,10.1038/s41415-021-3613-8,FALSE,,FALSE,,,10.1038/s41415-021-3613-8,British Dental Journal,Nature Publishing Group UK; London,"Undergraduate Student, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Former Undergraduate Student, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Queen Mary University of London, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Centre for Psychiatry, Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, ; Undergraduate Student, Dundee Dental Hospital and School, 2 Park Place, Dundee, ; Undergraduate Student, Dublin Dental University Hospital, Lincoln Place, Dublin, ; Undergraduate Student, King´s College Dental Institute, Guy´s Hospital, Great Maze Pond, London, ",,2021,,TRUE,Ethics declaration: The authors declare no conflicts of interest. The authors declare no conflicts of interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,34815483,,8609985,PMC 8609985.xml,TRUE,34815483,MED,PMC8609985,10.1038/s41415-021-3621-8,'You had to do something': prescribing antibiotics in Scotland during the COVID-19 pandemic restrictions and remobilisation.,"Duncan EM, Goulao B, Clarkson J, Young L, Ramsay CR.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,letter; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,12/1/2021,11/23/2021,8609985,10.1038/s41415-021-3621-8,TRUE,FALSE,10.1038/s41415-021-3621-8,FALSE,,FALSE,,,10.1038/s41415-021-3621-8,British Dental Journal,Nature Publishing Group UK; London,"Health Services Research Unit, Institute of Applied Health Sciences, University of Aberdeen, ; NHS Education for Scotland, Edinburgh, UK; Dental Health Services Research Unit, School of Dentistry, University of Dundee, ; NHS Education for Scotland, ",,2021,,TRUE,"Ethics declaration: This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies. This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies.",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Ethics declaration: This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies. This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies.",,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,Ethical review of the survey was completed by University of Aberdeen Research Governance on 30 September 2020 which classed this project as service evaluation. The project was registered with the Quality Improvement and Assurance Team (Project ID 5196) on 7 December 2020.,letter,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
640,34824426,,8614625,PMC 8614625.xml,TRUE,34824426,MED,PMC8614625,10.1038/s41415-021-3653-0,Undergraduate dental education: an education or training?,"Bateman H, Stewart J, McCracken G, Ellis J.",Br Dent J,10,231,2021,0007-0610; 1476-5373; ,619-621,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/1/2021,11/25/2021,8614625,10.1038/s41415-021-3653-0,TRUE,FALSE,10.1038/s41415-021-3653-0,FALSE,,FALSE,,,10.1038/s41415-021-3653-0,British Dental Journal,Nature Publishing Group UK; London,"Clinical Trainer in Restorative Dentistry and Honorary Clinical Senior Lecturer, School of Dental Sciences, Newcastle University, ; Senior Lecturer in Clinical Education, School of Medical Education, Newcastle University, ; Professor of Restorative Dentistry and Honorary Consultant in Restorative Dentistry, School of Dental Sciences, Newcastle University, ; Professor of Dental Education and Honorary Consultant in Restorative Dentistry, School of Dental Sciences, Newcastle University, ",,2021,2021,TRUE,Ethics declaration: The authors declare no conflicts of interest. The authors declare no conflicts of interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,34852938,,8388193,PMC 8388193.xml,TRUE,34852938,MED,PMC8388193,10.1016/j.bjoms.2021.08.002,Immediate postoperative care on high dependency unit or ward following microvascular free tissue transfer: lessons learnt from a change in practice imposed during the COVID-19 pandemic.,"James P, Bekiroglu F, Broderick D, Khattak O, Lowe D, Schache A, Shaw RJ, Rogers SN.",Br J Oral Maxillofac Surg,NA,NA,2021,0266-4356; 1532-1940; ,NA,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/15/2021,8/26/2021,8388193,10.1016/j.bjoms.2021.08.002,TRUE,TRUE,10.1016/j.bjoms.2021.08.002,FALSE,,FALSE,,,10.1016/j.bjoms.2021.08.002,The British Journal of Oral & Maxillofacial Surgery,Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.,,,2021,,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
642,34854989,,8637059,PMC 8637059.xml,TRUE,34854989,MED,PMC8637059,10.1007/s00784-021-04315-7,Changes in health-related quality of life after orthognathic surgery: a multicenter study.,"Duarte V, Zaror C, Villanueva J, Werlinger F, Vidal C, Solé P, O Ryan JA, Requena R, Dallaserra M, Rojas R, Burgos M, Ferrer M.",Clin Oral Investig,NA,NA,2021,1432-6981; 1436-3771; ,NA,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,Y,12/3/2021,12/2/2021,8637059,10.1007/s00784-021-04315-7,TRUE,TRUE,10.1007/s00784-021-04315-7,FALSE,,FALSE,,,10.1007/s00784-021-04315-7,Clinical Oral Investigations,Springer Berlin Heidelberg; Berlin/Heidelberg,"Pontificia Universidad Católica de Valparaíso, ; Department of Oral & Maxillofacial Surgery, ; Hospital Carlos Van Buren, ; Department of Paediatrics, Obstetrics and Gynaecology and Preventive Medicine, ; Universitat Autònoma de Barcelona, ; Department of Paediatric Dentistry and Orthodontic, Faculty of Dentistry, ; Universidad de La Frontera, ; Center for Research in Epidemiology, Economics and Oral Public Health (CIEESPO), Faculty of Dentistry, ; Universidad de La Frontera, ; Department of Oral & Maxillofacial Surgery and Cochrane Associated Center, Faculty of Dentistry, ; Universidad de Chile, ; Department of Oral & Maxillofacial Surgery, ; Hospital Clínico San Borja-Arriarán, ; Center for Epidemiology and Surveillance of Oral Disease (CEVEO), Faculty of Dentistry, ; Universidad de Chile, ; Department of Oral & Maxillofacial Surgery, Faculty of Dentistry, ; Universidad de los Andes, ; Department of Oral & Maxillofacial Surgery, ; Clínica Universidad de Los Andes, ; Department of Oral & Maxillofacial Surgery, ; Clínica Santa María, ; Health Services Research Group, ; IMIM (Hospital del Mar Medical Research Institute), ; CIBER en Epidemiología y Salud Pública, ; CIBERESP, ; Department of Experimental and Health Sciences, ; Pompeu Fabra University, ",,2021,,TRUE,Declarations Ethics approvalThis study was performed in line with the principles of the Declaration of Helsinki. Approval was granted by the Ethics Committee Valparaíso-San Antonio Health Service (30–11-18 / Nº 2436). Consent to participateInformed consent was obtained from all individual participants included in the study. Conflict of interestThe authors declare no competing interests. Conflict of interest The authors declare no competing interests.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"This is a prospective longitudinal multicenter study of patients with dentofacial deformities recruited from three public hospitals and two private clinics, registered in ClinicalTrials.gov (register ID: NCT04863170). The inclusion criteria were adult patients over 18 years old with dentofacial deformity Class II or III selected for orthodontic treatment and orthognathic surgery, regardless the extent of their dysgnathia. Patients with congenital abnormalities such as craniofacial syndrome or cleft lip/palate and sequels due to maxillofacial trauma were excluded.",research-article,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
643,34862006,,8631795,PMC 8631795.xml,TRUE,34862006,MED,PMC8631795,10.1016/j.joms.2021.06.033,How has the COVID Pandemic Impacted the Clinical Volume and Variety of an Academic Oral and Maxillofacial Surgery Program?,"Cimba MJ, Day S, Rose MJ, Lee KC, Chuang SK, Giannakopoulos HE, Ford BP.",J Oral Maxillofac Surg,12,79,2021,0278-2391; 1531-5053; ,2482-2486,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/8/2021,12/1/2021,8631795,10.1016/j.joms.2021.06.033,TRUE,TRUE,10.1016/j.joms.2021.06.033,FALSE,,FALSE,,,10.1016/j.joms.2021.06.033,Journal of Oral and Maxillofacial Surgery,The American Association of Oral and Maxillofacial Surgeons.,,,2021,2021,TRUE,Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,34893736,,8662668,PMC 8662668.xml,TRUE,34893736,MED,PMC8662668,10.1038/s41415-021-3715-3,COVID-19 presents an opportunity for dental teams to become ready for person-centred care.,"Asimakopoulou K, Mills I, Neville P, Scambler S.",Br Dent J,11,231,2021,0007-0610; 1476-5373; ,709-712,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/16/2021,12/10/2021,8662668,10.1038/s41415-021-3715-3,TRUE,TRUE,10.1038/s41415-021-3715-3,FALSE,,FALSE,,,10.1038/s41415-021-3715-3,British Dental Journal,Nature Publishing Group UK; London,"Reader in Health Psychology, Faculty of Dentistry, Oral and Craniofacial Sciences, ; Past Dean, Faculty of General Dental Practice and Associate Professor, Faculty of Health, ; Lecturer in Social Sciences, Bristol Dental School, ; Reader in Medical Sociology, Faculty of Dentistry, Oral and Craniofacial Sciences, ",,2021,2021,TRUE,Ethics declarations: The authors declare that there are no conflicts of interest. The authors declare that there are no conflicts of interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,34907335,,8670617,PMC 8670617.xml,TRUE,34907335,MED,PMC8670617,10.1038/s41415-021-3758-5,Foundation dentists supporting vaccination programmes in England.,"Serban ST, Simon SE, Vinall-Collier K, Douglas GVA.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/24/2021,12/14/2021,8670617,10.1038/s41415-021-3758-5,TRUE,TRUE,10.1038/s41415-021-3758-5,FALSE,,FALSE,,,10.1038/s41415-021-3758-5,British Dental Journal,Nature Publishing Group UK; London,"School of Dentistry, University of Leeds, Clarendon Way, Leeds, ; Public Health England, North East and Yorkshire Region, Blenheim House, Duncombe Street, Leeds, ",,2021,,TRUE,Ethics declaration: The authors have no conflicts of interests. The authors have no conflicts of interests.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We wish to express our gratitude to Richard Stubbs and his team, especially Helen Hoyland and Neil Toner from the Yorkshire and the Humber Academic Health Sciences Network for their generous support for this service evaluation. Special thanks to James Spencer and Jason Atkinson from Health Education England Yorkshire and the Humber, Dr Siobhan Grant from Public Health England North East and Yorkshire, Professor Mike Holmes and his team from Nimbuscare Ltd and Alex Morton and Emma Wilson from NHS England and NHS Improvement Yorkshire and the Humber. Also, we would like to acknowledge the support provided by Dr Olivia Barraclough, Dr Zhain Mustufvi, Ms Sarah Simon and Dr Joshua Twigg, the educational supervisors and training programme directors and the 106 foundation dentists and the numerous other organisations supporting this complex project.",,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
646,34907336,,8670612,PMC 8670612.xml,TRUE,34907336,MED,PMC8670612,10.1038/s41415-021-3734-0,"Dentistry, the press and a pandemic.","Sedgwick MJ, Krishnapillai D.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,12/24/2021,12/14/2021,8670612,10.1038/s41415-021-3734-0,TRUE,TRUE,10.1038/s41415-021-3734-0,FALSE,,FALSE,,,10.1038/s41415-021-3734-0,British Dental Journal,Nature Publishing Group UK; London,"Department of Oral and Maxillofacial Surgery, John Radcliffe Hospital, Headley Way, Headington, Oxford, Oxfordshire, ",,2021,,TRUE,Ethics declaration: The authors confirm that there are no conflicts of interests. The authors confirm that there are no conflicts of interests.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
