"","id","source","pmid","pmcid","doi","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate"
"65","33787730","MED","33787730","PMC8007088","10.1590/1678-7757-2020-0678","Dental workers in front-line of COVID-19: an in silico evaluation targeting their prevention.","Sette-DE-Souza PH, Costa MJF, Amaral-Machado L, Araújo FADC, Almeida Filho AT, Lima LRA.","J Appl Oral Sci",NA,"29","2021","1678-7757; 1678-7765; ","e20200678","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","Y","2021-04-01","2021-03-26"
"66","33957922","MED","33957922","PMC8100939","10.1186/s12903-021-01599-9","Determinants of knowledge and prevention measures towards COVID-19 pandemic among Lebanese dentists: a cross sectional survey.","Hleyhel M, Haddad C, Haidar N, Charbachy M, Saleh N.","BMC Oral Health","1","21","2021","1472-6831","241","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-05-08","2021-05-06"
"67","34172912","MED","34172912","PMC8226342","10.1038/s41432-021-0178-y","Orofacial adverse effects of COVID-19 vaccines exist but are rare.","Sofi-Mahmudi A.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","70-71","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-27","2021-01-01"
"68","34174588","MED","34174588","PMC8215882","10.1016/j.archoralbio.2021.105201","Altered expression of SARS-CoV-2 entry and processing genes by Porphyromonas gingivalis-derived lipopolysaccharide, inflammatory cytokines and prostaglandin E<sub>2</sub> in human gingival fibroblasts.","Sena K, Furue K, Setoguchi F, Noguchi K.","Arch Oral Biol",NA,"129","2021","0003-9969; 1879-1506; ","105201","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","Y","2021-06-27","2021-06-21"
"69","34332927","MED","34332927","PMC8279944","10.1016/j.ejwf.2021.07.002","Effects of the COVID-19 pandemic on new patient visits for orthodontic treatment: A comparison of 2020 and the previous 3 years.","Yavan MA.","J World Fed Orthod","3","10","2021","2212-4438","127-131","comparative study; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-08-03","2021-07-15"
"70","34507870","MED","34507870","PMC8239211","10.1016/j.bjoms.2021.06.013","COVID-19 associated mucormycosis (CAM) in India: a formidable challenge.","Rao VUS, Arakeri G, Madikeri G, Shah A, Oeppen RS, Brennan PA.","Br J Oral Maxillofac Surg","9","59","2021","0266-4356; 1532-1940; ","1095-1098","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-12","2021-06-29"
"71","34432307","MED","34432307","PMC8646390","10.1111/jre.12923","Interruption of regular dental visits during the COVID-19 pandemic due to concerns regarding dental visits was associated with periodontitis in Japanese office workers.","Iwasaki M, Usui M, Ariyoshi W, Nakashima K, Nagai-Yoshioka Y, Inoue M, Kobayashi K, Nishihara T.","J Periodontal Res","6","56","2021","0022-3484; 1600-0765; ","1091-1098","research-article; journal article","Y","Y","N","Y","N","Y",2,"Y","Y","N","Y","N","2021-08-26","2021-08-25"
"72","33779355","MED","33779355","PMC8138329","10.1177/00220345211004849","SARS-CoV-2 Positivity in Asymptomatic-Screened Dental Patients.","Conway DI, Culshaw S, Edwards M, Clark C, Watling C, Robertson C, Braid R, O'Keefe E, McGoldrick N, Burns J, Provan S, VanSteenhouse H, Hay J, Gunson R, Dental COVID-19 Surveillance Survey Group.","J Dent Res","6","100","2021","0022-0345; 1544-0591; ","583-590","research-article; journal article","Y","Y","N","Y","N","Y",7,"Y","Y","N","Y","N","2021-03-30","2021-03-29"
"73","34560756","MED","34560756","PMC8549131","10.1097/scs.0000000000008231","Acute Invasive Fungal Rhinosinusitis and Coronavirus Disease 2019.","Abdel-Aziz M, Azab N.","J Craniofac Surg","8","32","2021","1049-2275; 1536-3732; ","e827-e830","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-09-25","2021-11-01"
"74","34535114","MED","34535114","PMC8448172","10.1186/s12903-021-01825-4","Pattern of dental needs and advice on Twitter during the COVID-19 pandemic in Saudi Arabia.","Al-Khalifa KS, Bakhurji E, Halawany HS, Alabdurubalnabi EM, Nasser WW, Shetty AC, Sadaf S.","BMC Oral Health","1","21","2021","1472-6831","456","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-19","2021-09-17"
"75","33772567","MED","33772567","PMC8412440","10.4317/medoral.24461","Non-specific oral and cutaneous manifestations of Coronavirus Disease 2019 in children.","Bardellini E, Bondioni MP, Amadori F, Veneri F, Lougaris V, Meini A, Plebani A, Majorana A.","Med Oral Patol Oral Cir Bucal","5","26","2021","1698-4447; 1698-6946; ","e549-e553","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-03-28","2021-09-01"
"76","34191771","MED","34191771","PMC8549132","10.1097/scs.0000000000007753","Overturning the Impact of COVID-19 on Surgical Outreach Programs Through Innovation: The Role of Telehealth.","Chahine EM, Annan B, Ramly EP, Hamdan US.","J Craniofac Surg","8","32","2021","1049-2275; 1536-3732; ","2709","research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2021-07-01","2021-11-01"
"77","32778470","MED","32778470","PMC7351407","10.1016/j.prosdent.2020.06.004","Coronavirus disease 2019 (COVID-19): Experiences and protocols from the Department of Prosthodontics at the Wuhan University.","Sa Y, Lin WS, Morton D, Huang C.","J Prosthet Dent","1","126","2021","0022-3913; 1097-6841; ","41-50","research-article; journal article","Y","Y","N","Y","N","N",7,"Y","Y","N","Y","N","2020-08-12","2020-07-10"
"78","34792813","MED","34792813","PMC8662078","10.1111/scd.12669","Oral manifestations of multisystemic inflammatory syndrome in children (MIS-C) and Kawasaki disease associated to COVID-19: A systematic review.","Nascimento RB, Araujo NS, Silva JC, Xavier FCA.","Spec Care Dentist",NA,NA,"2021","0275-1879; 1754-4505; ",NA,"review-article; review; journal article","Y","Y","N","Y","N","Y",1,"Y","Y","N","Y","N","2021-11-30","2021-11-18"
"79","34579698","MED","34579698","PMC8474752","10.1186/s12903-021-01834-3","Orthodontic emergencies and mental state of Chinese orthodontic patients during the COVID-19 pandemic.","Quan S, Guo Y, Zhou J, Zhang G, Xing K, Mei H, Li J.","BMC Oral Health","1","21","2021","1472-6831","477","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-09-29","2021-09-27"
"80","34089182","MED","34089182","PMC8242775","10.1002/jdd.12700","Social capital: A positive outcome of a COVID-19-induced dental course.","Berry MCC, Mattos MF, Reher V, Evans JL.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","2018-2019","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-07","2021-06-10"
"81","34448073","MED","34448073","PMC8390180","10.1007/s00784-021-04111-3","The clinical association between Periodontitis and COVID-19.","Gupta S, Mohindra R, Singla M, Khera S, Sahni V, Kanta P, Soni RK, Kumar A, Gauba K, Goyal K, Singh MP, Ghosh A, Kajal K, Mahajan V, Bhalla A, Sorsa T, Räisänen I.","Clin Oral Investig",NA,NA,"2021","1432-6981; 1436-3771; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-08-28","2021-08-27"
"82","34756590","MED","34756590","PMC8553648","10.1016/j.adaj.2021.08.007","Long COVID and oral health care considerations.","France K, Glick M.","J Am Dent Assoc",NA,NA,"2021","0002-8177; 1943-4723; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-11-27","2021-10-28"
"83","32536436","MED","32536436","PMC7831533","10.1016/j.joms.2020.05.026","Early Effects of COVID-19 on Oral and Maxillofacial Surgery Residency Training-Results From a National Survey.","Huntley RE, Ludwig DC, Dillon JK.","J Oral Maxillofac Surg","8","78","2020","0278-2391; 1531-5053; ","1257-1267","research-article; journal article","Y","Y","N","Y","N","Y",24,"Y","Y","N","Y","N","2020-06-17","2020-05-30"
"84","34922586","MED","34922586","PMC8683806","10.1186/s13005-021-00304-z","One year of COVID-19 pandemic: a cross sectional study on teaching oral and maxillofacial surgery.","Bock A, Peters F, Winnand P, Kniha K, Heitzer M, Lemos M, Hölzle F, Modabber A.","Head Face Med","1","17","2021","1746-160x","51","research-article; journal article","Y","Y","N","Y","N","Y",0,"Y","Y","N","N","N","2021-12-23","2021-12-18"
"85","32942933","MED","32942933","PMC7502681","10.1177/2380084420961089","The HIV and SARS-CoV-2 Parallel in Dentistry from the Perspectives of the Oral Health Care Team.","Brondani M, Donnelly L.","JDR Clin Trans Res","1","6","2021","2380-0844; 2380-0852; ","40-46","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2020-09-23","2020-09-18"
"86","34390127","MED","34390127","PMC8444812","10.1111/idh.12544","COVID-19 impact, knowledge and preparedness among dental hygienists in Saudi Arabia: A cross-sectional study.","Alkhalifah FN, Tobbal AY, Fried JL.","Int J Dent Hyg","4","19","2021","1601-5029; 1601-5037; ","464-473","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-15","2021-08-21"
"87","34463043","MED","34463043","PMC8661855","10.1111/omi.12351","NEAT1 and MALAT1 are highly expressed in saliva and nasopharyngeal swab samples of COVID-19 patients.","Rodrigues AC, Adamoski D, Genelhould G, Zhen F, Yamaguto GE, Araujo-Souza PS, Nogueira MB, Raboni SM, Bonatto AC, Gradia DF, Carvalho de Oliveira J.","Mol Oral Microbiol","6","36","2021","2041-1006; 2041-1014; ","291-294","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2021-09-01","2021-09-08"
"88","33655804","MED","33655804","PMC7930603","10.1177/0022034521997112","Frequent and Persistent Salivary Gland Ectasia and Oral Disease After COVID-19.","Gherlone EF, Polizzi E, Tetè G, De Lorenzo R, Magnaghi C, Rovere Querini P, Ciceri F.","J Dent Res","5","100","2021","0022-0345; 1544-0591; ","464-471","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","Y",10,"Y","Y","N","Y","Y","2021-03-04","2021-03-03"
"89","34310427","MED","34310427","PMC8549123","10.1097/scs.0000000000007826","Coronavirus Disease 2019 as a Possible Cause of Severe Orbital Cellulitis.","Carvalho VA, Vergínio VEO, Brito GC, Pereira-Stabile CL, Stabile GAV.","J Craniofac Surg","8","32","2021","1049-2275; 1536-3732; ","e795-e798","research-article; journal article; case reports","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-07-27","2021-11-01"
"90","34893736","MED","34893736","PMC8662668","10.1038/s41415-021-3715-3","COVID-19 presents an opportunity for dental teams to become ready for person-centred care.","Asimakopoulou K, Mills I, Neville P, Scambler S.","Br Dent J","11","231","2021","0007-0610; 1476-5373; ","709-712","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-12-16","2021-12-10"
"91","33161001","MED","33161001","PMC7644232","10.1016/j.joen.2020.10.024","Dental Anxiety, Fear, and Root Canal Treatment Monitoring of Heart Rate and Oxygen Saturation in Patients Treated during the Coronavirus Disease 2019 Pandemic: An Observational Clinical Study.","Olivieri JG, de España C, Encinas M, Ruiz XF, Miró Q, Ortega-Martinez J, Durán-Sindreu F.","J Endod","2","47","2021","0099-2399; 1878-3554; ","189-195","research-article; journal article; observational study","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-11-10","2020-11-05"
"92","34301398","MED","34301398","PMC8101782","10.1016/j.adaj.2021.04.020","COVID-19 vaccine hesitancy and reasons for or against adherence among dentists.","Belingheri M, Roncalli M, Riva MA, Paladino ME, Teruzzi CM.","J Am Dent Assoc","9","152","2021","0002-8177; 1943-4723; ","740-746","research-article; journal article","Y","Y","N","Y","N","N",6,"Y","Y","N","Y","N","2021-07-25","2021-05-06"
"93","33647247","MED","33647247","PMC7857142","10.1016/j.joms.2021.01.035","The Use of Chisels in the Extraction of Mandibular Third Molars: A Technique That May Prevent the Aerosolization of Severe Acute Respiratory Syndrome Coronavirus 2.","Chien AT, Stehle NE, Karian BK.","J Oral Maxillofac Surg","6","79","2021","0278-2391; 1531-5053; ","1199-1206","brief-report; journal article","Y","Y","N","Y","N","Y",0,"Y","Y","N","Y","N","2021-03-02","2021-02-03"
"94","34196063","MED","34196063","PMC8444925","10.1111/clr.13780","COVID-19: Review of European recommendations and experts' opinion on dental care. Summary and consensus statements of group 5. The 6th EAO Consensus Conference 2021.","Gurzawska-Comis K, Becker K, Brunello G, Klinge B.","Clin Oral Implants Res",NA,"32 Suppl 21","2021","0905-7161; 1600-0501; ","382-388","research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2021-07-02","2021-10-01"
"95","34563354","MED","34563354","PMC8233061","10.1016/j.bjoms.2021.06.011","Oral mucosal lesions in patients with COVID-19: a systematic review.","Bhujel N, Zaheer K, Singh RP.","Br J Oral Maxillofac Surg","9","59","2021","0266-4356; 1532-1940; ","1024-1030","systematic review; review-article; review; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-27","2021-06-25"
"96","34338580","MED","34338580","PMC8649409","10.1177/00220345211032885","Dental Mitigation Strategies to Reduce Aerosolization of SARS-CoV-2.","Vernon JJ, Black EVI, Dennis T, Devine DA, Fletcher L, Wood DJ, Nattress BR.","J Dent Res","13","100","2021","0022-0345; 1544-0591; ","1461-1467","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","Y",2,"Y","Y","N","Y","N","2021-08-03","2021-08-02"
"97","33208702","MED","33208702","PMC8237839","10.1097/scs.0000000000007245","Subjective Smell Assessment as An Office-based Rapid Procedure In COVID-19 Era.","Abdel-Aziz M, Abdel-Aziz NM, Abdel-Aziz DM, Azab N.","J Craniofac Surg","5","32","2021","1049-2275; 1536-3732; ","e439-e441","research-article; journal article","Y","Y","N","Y","N","Y",0,"Y","Y","N","Y","N","2020-11-20","2021-07-01"
"98","33635555","MED","33635555","PMC8014326","10.1002/jdd.12583","Rapid redesign and implementation of new preclinic and clinic scheduled model during COVID-19.","Siqueira MF, Brothwell D, Heinrichs A, Siqueira WL.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1980-1981","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-02-27","2021-03-04"
"99","34538788","MED","34538788","PMC8549125","10.1097/scs.0000000000008172","The Multidisciplinary Approach in Head and Neck Oncology During COVID-19 Pandemic.","Lo Giudice G, Caterino M, Rauso R, Colella G.","J Craniofac Surg","8","32","2021","1049-2275; 1536-3732; ","e835-e836","letter; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-09-21","2021-11-01"
"100","33267811","MED","33267811","PMC7708888","10.1186/s12903-020-01340-y","A Pan-Canadian narrative review on the protocols for reopening dental services during the COVID-19 pandemic.","Brondani M, Cua D, Maragha T, Shayanfar M, Mathu-Muju K, von Bergmann H, Almeida F, Villanueva J, Alvarado AAV, Learey S, Donnelly L.","BMC Oral Health","1","20","2020","1472-6831","352","research support, non-u.s. gov't; review-article; review; journal article","Y","Y","N","Y","N","N",5,"N","Y","N","Y","N","2020-12-04","2020-12-02"
"101","34089186","MED","34089186","PMC8242766","10.1002/jdd.12699","Administering oral and written board examinations remotely during the COVID-19 pandemic.","Saraghi M, Fonner AM, Riley CJ, Brady JW.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1960-1962","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-07","2021-06-10"
"102","34268733","MED","34268733","PMC8426754","10.1002/jdd.12742","Anxiety symptoms and alcohol abuse during the COVID-19 pandemic: A cross-sectional study with Brazilian dental undergraduate students.","Fernandez MDS, Vieira IS, Silva NRJD, Cardoso TA, Bielavski CH, Rakovski C, Silva AER.","J Dent Educ","11","85","2021","0022-0337; 1930-7837; ","1739-1748","research-article; journal article","Y","Y","N","Y","N","Y",3,"Y","Y","N","Y","N","2021-07-17","2021-07-15"
"103","34344507","MED","34344507","PMC8096172","10.1016/j.adaj.2021.04.021","Willingness and ability of oral health care workers to work during the COVID-19 pandemic.","Scully AC, Joshi AP, Rector JM, Eckert GJ.","J Am Dent Assoc","10","152","2021","0002-8177; 1943-4723; ","791-799","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-08-05","2021-05-04"
"104","32693111","MED","32693111","PMC7368403","10.1016/j.jdent.2020.103434","Risk for dental healthcare professionals during the COVID-19 global pandemic: An evidence-based assessment.","Ren Y, Feng C, Rasubala L, Malmstrom H, Eliav E.","J Dent",NA,"101","2020","0300-5712; 1879-176x; ","103434","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","Y",21,"Y","Y","N","Y","N","2020-07-22","2020-07-18"
"105","33427781","MED","33427781","PMC8162048","10.1097/scs.0000000000007428","Management of Maxillofacial Trauma in Attempt Suicide Patients During COVID-19 Pandemic.","Riyadh S, Abdulrazaq SS.","J Craniofac Surg","4","32","2021","1049-2275; 1536-3732; ","e394-e396","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-01-13","2021-06-01"
"106","32649566","MED","32649566","PMC7382411","10.1097/scs.0000000000006798","Overview of Upper Airway Management During COVID-19 Outbreak: Head and Neck Surgeon's Perspective.","Omari AA, Al-Ashqar R, Nuseir A, Al Balas H, Allan H, Kanaan Y, Alzoubi F.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e644-e649","research-article; review; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-07-15","2020-09-01"
